subject,site,cond,window,tmin,tmax,A1,gamma1,f1,A2,gamma2,f2,R2,RMSE_uV,n_eeg,n_roi,roi_ok,roi_names,agg,file,evoked_comment,fit_valid,fit_issues
03,ppc,sham,15-80ms,0.015,0.08,0.4124876983294641,68.19835471844146,19.449966930414192,-0.21064709949460672,20.000000000000004,52.827181172173646,0.4211212447522661,0.09365303108300899,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-03_PPC_sham_ave.fif,PPC_sham,True,
04,dlpfc,active,15-80ms,0.015,0.08,0.5924724377437187,65.05488322879258,15.514015662287719,0.25507996701025487,20.000000000000004,60.011633855679534,0.8184656254825946,0.05244540805470051,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-04_DLPFC_active_ave.fif,DLPFC_active,True,
04,dlpfc,sham,15-80ms,0.015,0.08,0.40584138461863756,50.00000000000001,13.29512596265451,0.2645299948953828,23.429534954360136,56.78439268247689,0.6937238973717561,0.0681215605335307,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-04_DLPFC_sham_ave.fif,DLPFC_sham,True,
04,m1,active,15-80ms,0.015,0.08,0.41890422555183016,70.46979638058389,19.179576103913565,-0.22194287165245782,20.000000000000004,52.96128918807637,0.44801180013855124,0.09145194133350416,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-04_M1_active_ave.fif,M1_active,True,
04,m1,sham,15-80ms,0.015,0.08,0.38691699434875226,70.52911216794064,18.73347396111114,-0.21449272392430155,20.000000001286757,52.821782229011866,0.4125590874241153,0.09434309666065827,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-04_M1_sham_ave.fif,M1_sham,True,
04,ppc,active,15-80ms,0.015,0.08,0.4514088963959182,75.3815083268939,19.542038872399047,-0.24078680164876465,20.000000000000004,53.219105926974805,0.5006550640253093,0.08698179328606911,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-04_PPC_active_ave.fif,PPC_active,True,
04,ppc,sham,15-80ms,0.015,0.08,0.45098778458507116,107.21468060045343,24.999999999999186,0.29203861521495295,20.000000000001002,62.4493371944202,0.5564616873587593,0.08197729846895385,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-04_PPC_sham_ave.fif,PPC_sham,True,
05,dlpfc,active,15-80ms,0.015,0.08,0.40757109624851123,50.00000000000001,14.93661305309231,0.2666963645511306,20.000000000018886,57.16501229955519,0.7803189909078563,0.05769315503387801,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-05_DLPFC_active_ave.fif,DLPFC_active,True,
05,dlpfc,sham,15-80ms,0.015,0.08,0.7853079166642687,112.0560905332598,23.25498116238891,0.2652891737212751,20.00000000000001,62.01695348729009,0.514569816317489,0.08576131285769654,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-05_DLPFC_sham_ave.fif,DLPFC_sham,True,
05,m1,active,15-80ms,0.015,0.08,0.5455977939536992,80.20105001367574,19.780720696762653,-0.24098510253922115,20.000000000000004,53.35335621849955,0.5232615631479118,0.08499005617883357,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-05_M1_active_ave.fif,M1_active,True,
