subject,site,cond,channel,mi_early_late_bits,reason,resample_n
6,ppc,sham,C3,0.5984777740804549,ok,128
6,ppc,sham,C4,0.6349595113961033,ok,128
6,ppc,sham,P3,0.6356970179028464,ok,128
6,ppc,sham,P4,0.5803764722296281,ok,128
6,ppc,sham,O1,0.6584687079285148,ok,128
6,ppc,sham,O2,0.5699735888154231,ok,128
6,ppc,sham,F7,0.6406457290572113,ok,128
6,ppc,sham,F8,0.6414792048668206,ok,128
6,ppc,sham,T7,0.6155979122490627,ok,128
6,ppc,sham,T8,0.5595927900376783,ok,128
6,ppc,sham,P7,0.6433833607030432,ok,128
6,ppc,sham,P8,0.6002812635064471,ok,128
6,ppc,sham,Fz,0.7889718913681829,ok,128
6,ppc,sham,Cz,0.6475376784444067,ok,128
6,ppc,sham,Pz,0.6991441517296016,ok,128
6,ppc,sham,Iz,0.6034875192292941,ok,128
6,ppc,sham,FC1,0.6955250774846736,ok,128
6,ppc,sham,FC2,0.7080201785339364,ok,128
6,ppc,sham,CP1,0.6802531932090295,ok,128
6,ppc,sham,CP2,0.740005272679158,ok,128
6,ppc,sham,FC5,0.6611955284713829,ok,128
6,ppc,sham,FC6,0.7391952097331075,ok,128
6,ppc,sham,CP5,0.7774379175627897,ok,128
6,ppc,sham,CP6,0.48975536285800947,ok,128
6,ppc,sham,TP9,0.6617269657337402,ok,128
6,ppc,sham,TP10,0.6166070730891988,ok,128
7,dlpfc,active,Fp1,0.7279479964150865,ok,128
7,dlpfc,active,Fp2,0.4616465191525699,ok,128
7,dlpfc,active,F3,0.8247959130477341,ok,128
7,dlpfc,active,F4,0.41207476603135784,ok,128
7,dlpfc,active,C3,0.8381835849593265,ok,128
7,dlpfc,active,C4,0.645415655181903,ok,128
7,dlpfc,active,P3,0.7415466784222391,ok,128
7,dlpfc,active,P4,0.6450248433644141,ok,128
7,dlpfc,active,O1,0.6970697376117662,ok,128
7,dlpfc,active,O2,0.5267937071527113,ok,128
7,dlpfc,active,F7,0.765248002231043,ok,128
7,dlpfc,active,F8,0.5202098488561063,ok,128
7,dlpfc,active,T7,0.5755656876304757,ok,128
7,dlpfc,active,T8,0.8969634710631064,ok,128
7,dlpfc,active,P7,0.7399197625629157,ok,128
7,dlpfc,active,P8,0.5610725963238564,ok,128
7,dlpfc,active,Fz,0.5676312144340341,ok,128
7,dlpfc,active,Cz,0.5917409082335869,ok,128
7,dlpfc,active,Pz,0.6603122516610671,ok,128
7,dlpfc,active,Iz,0.748485654269327,ok,128
7,dlpfc,active,FC1,0.8567272477181325,ok,128
7,dlpfc,active,FC2,0.504777305508399,ok,128
7,dlpfc,active,CP1,0.9149188203998877,ok,128
7,dlpfc,active,CP2,0.5924591539012897,ok,128
7,dlpfc,active,FC5,0.7904683970635524,ok,128
7,dlpfc,active,FC6,0.5537908406613261,ok,128
7,dlpfc,active,CP5,0.58619680955699,ok,128
7,dlpfc,active,CP6,0.4723372593841426,ok,128
7,dlpfc,active,TP9,0.5700323685838702,ok,128
7,dlpfc,active,TP10,0.531112335408668,ok,128
7,dlpfc,sham,Fp1,0.755547714699117,ok,128
7,dlpfc,sham,Fp2,0.6174418380976692,ok,128
7,dlpfc,sham,F3,0.4275541263628697,ok,128
7,dlpfc,sham,F4,0.6514500741622602,ok,128
7,dlpfc,sham,C3,0.7653238178161463,ok,128
7,dlpfc,sham,C4,0.7905988049841903,ok,128
7,dlpfc,sham,P3,0.7769615692097287,ok,128
7,dlpfc,sham,P4,0.7406558673243095,ok,128
7,dlpfc,sham,O1,0.5440625580420175,ok,128
7,dlpfc,sham,O2,0.7638546507535923,ok,128
7,dlpfc,sham,F7,0.7600857930971449,ok,128
7,dlpfc,sham,F8,0.8815219147589035,ok,128
7,dlpfc,sham,T7,0.6000541448167315,ok,128
7,dlpfc,sham,T8,0.6135877060620779,ok,128
7,dlpfc,sham,P7,0.5989222774552997,ok,128
7,dlpfc,sham,P8,0.7435576399916647,ok,128
7,dlpfc,sham,Fz,0.43020494572662504,ok,128
7,dlpfc,sham,Cz,0.6936739625833618,ok,128
7,dlpfc,sham,Pz,0.7402345106877658,ok,128
7,dlpfc,sham,Iz,0.7266577533115318,ok,128
7,dlpfc,sham,FC1,0.8427651434112682,ok,128
7,dlpfc,sham,FC2,0.5224272575386442,ok,128
7,dlpfc,sham,CP1,0.5645443115524392,ok,128
7,dlpfc,sham,CP2,0.9046685156035545,ok,128
7,dlpfc,sham,FC5,0.718922423608389,ok,128
7,dlpfc,sham,FC6,0.6064802602571994,ok,128
7,dlpfc,sham,CP5,0.643387059716068,ok,128
7,dlpfc,sham,CP6,0.6277261440107044,ok,128
7,dlpfc,sham,TP9,0.6388384960910892,ok,128
7,dlpfc,sham,TP10,0.7735701922353694,ok,128
7,m1,active,Fp1,0.73589235842882,ok,128
7,m1,active,Fp2,0.6231616953649425,ok,128
7,m1,active,F3,0.6128793552362226,ok,128
7,m1,active,F4,0.5664590096052673,ok,128
7,m1,active,C3,0.7260205263039231,ok,128
7,m1,active,C4,0.5035945871421993,ok,128
7,m1,active,P3,0.5377851518451926,ok,128
7,m1,active,P4,0.6760757741085177,ok,128
7,m1,active,O1,0.49001803264837035,ok,128
7,m1,active,O2,0.6419721672308493,ok,128
7,m1,active,F7,0.8308235095105712,ok,128
7,m1,active,F8,0.6652886319553188,ok,128
7,m1,active,T7,0.7521734970142074,ok,128
7,m1,active,T8,1.205942983917285,ok,128
7,m1,active,P7,0.5766229102518732,ok,128
7,m1,active,P8,0.6069872104481917,ok,128
7,m1,active,Fz,0.5005259321153364,ok,128
7,m1,active,Cz,0.5469481402262666,ok,128
7,m1,active,Pz,0.8770041165565428,ok,128
7,m1,active,Iz,0.6389502317120324,ok,128
7,m1,active,FC1,0.6669760956619742,ok,128
7,m1,active,FC2,0.6558392976110565,ok,128
7,m1,active,CP1,0.6589813718098942,ok,128
7,m1,active,CP2,0.7436173198188755,ok,128
7,m1,active,FC5,0.593972630813119,ok,128
7,m1,active,FC6,0.5831139152243459,ok,128
7,m1,active,CP5,0.5490132870794855,ok,128
7,m1,active,CP6,0.8982861746419711,ok,128
7,m1,active,TP9,0.5764949702431538,ok,128
7,m1,active,TP10,0.5682812024126012,ok,128
7,m1,sham,Fp1,0.6602430222328483,ok,128
7,m1,sham,Fp2,0.6628924342995635,ok,128
7,m1,sham,F3,0.6840214879445178,ok,128
7,m1,sham,F4,0.7989524104157957,ok,128
7,m1,sham,C3,0.8090953630621688,ok,128
7,m1,sham,C4,0.743659712547747,ok,128
7,m1,sham,P3,0.700455677164059,ok,128
7,m1,sham,P4,0.6963780157364281,ok,128
7,m1,sham,O1,0.7215686196555879,ok,128
7,m1,sham,O2,0.5929819943889963,ok,128
7,m1,sham,F7,0.6127641118903882,ok,128
7,m1,sham,F8,0.6367030634952837,ok,128
7,m1,sham,T7,0.6532344873288245,ok,128
7,m1,sham,T8,0.7514833900402108,ok,128
7,m1,sham,P7,0.8620271603691042,ok,128
7,m1,sham,P8,0.5994534534198023,ok,128
7,m1,sham,Fz,0.6602711377565866,ok,128
7,m1,sham,Cz,0.7886849580133638,ok,128
7,m1,sham,Pz,0.7574373592611476,ok,128
7,m1,sham,Iz,0.5789341621986591,ok,128
7,m1,sham,FC1,0.7167553618693263,ok,128
7,m1,sham,FC2,0.552647270907519,ok,128
7,m1,sham,CP1,0.8368627418479307,ok,128
7,m1,sham,CP2,0.6424316416456974,ok,128
7,m1,sham,FC5,0.5998379722157221,ok,128
7,m1,sham,FC6,0.7352311176094534,ok,128
7,m1,sham,CP5,0.8412738768259812,ok,128
7,m1,sham,CP6,0.6721402298120762,ok,128
7,m1,sham,TP9,0.7469439690937275,ok,128
7,m1,sham,TP10,0.7592843682706469,ok,128
7,ppc,active,Fp1,0.717478133806242,ok,128
7,ppc,active,Fp2,0.7585296861092214,ok,128
7,ppc,active,F3,0.6598667880655923,ok,128
7,ppc,active,F4,0.7355487436579449,ok,128
7,ppc,active,C3,0.576476422030586,ok,128
7,ppc,active,C4,0.5712083007669755,ok,128
7,ppc,active,P3,0.6113565996567573,ok,128
7,ppc,active,P4,0.6456509941192035,ok,128
7,ppc,active,O1,0.5972171165109788,ok,128
7,ppc,active,O2,0.6414049046427645,ok,128
7,ppc,active,F7,0.7258414962860505,ok,128
7,ppc,active,F8,0.5302695008082943,ok,128
7,ppc,active,T7,0.5628833719301969,ok,128
7,ppc,active,T8,0.6661100452161018,ok,128
7,ppc,active,P7,0.5799714117456259,ok,128
7,ppc,active,P8,0.676741985918909,ok,128
7,ppc,active,Fz,0.5590954109483953,ok,128
7,ppc,active,Cz,0.5350473015638394,ok,128
7,ppc,active,Pz,0.7021553540401135,ok,128
7,ppc,active,Iz,0.642405446073254,ok,128
7,ppc,active,FC1,0.5806948831506165,ok,128
7,ppc,active,FC2,0.6531559841635871,ok,128
7,ppc,active,CP1,0.5683754393841063,ok,128
7,ppc,active,CP2,0.5369607725640456,ok,128
7,ppc,active,FC5,0.6338881578954788,ok,128
7,ppc,active,FC6,0.6203644243724912,ok,128
7,ppc,active,CP5,0.621364948075952,ok,128
7,ppc,active,CP6,0.704095323913978,ok,128
7,ppc,active,TP9,0.7448115378807108,ok,128
7,ppc,active,TP10,0.6091213479384404,ok,128
7,ppc,sham,Fp1,0.7922946022513713,ok,128
7,ppc,sham,Fp2,0.7020747201540355,ok,128
7,ppc,sham,F3,0.7053622902249957,ok,128
7,ppc,sham,F4,0.7962500170741414,ok,128
7,ppc,sham,C3,0.6703530963291194,ok,128
7,ppc,sham,C4,0.6779492059113745,ok,128
7,ppc,sham,P3,0.5689789948968109,ok,128
7,ppc,sham,P4,0.48076770097662097,ok,128
7,ppc,sham,O1,0.6857406447273073,ok,128
7,ppc,sham,O2,0.5820743383301608,ok,128
7,ppc,sham,F7,0.5815833569130253,ok,128
7,ppc,sham,F8,0.7571050544421246,ok,128
7,ppc,sham,T7,0.637071261003022,ok,128
7,ppc,sham,T8,0.6861020362272193,ok,128
7,ppc,sham,P7,0.7454888726240407,ok,128
7,ppc,sham,P8,0.5796260808100198,ok,128
7,ppc,sham,Fz,0.6606595198439031,ok,128
7,ppc,sham,Cz,0.6379070312337864,ok,128
7,ppc,sham,Pz,0.4861936169365997,ok,128
7,ppc,sham,Iz,0.8258441606445096,ok,128
7,ppc,sham,FC1,0.7295113316675604,ok,128
7,ppc,sham,FC2,0.6624370340293764,ok,128
7,ppc,sham,CP1,0.6667183219674027,ok,128
7,ppc,sham,CP2,0.6567034375578216,ok,128
7,ppc,sham,FC5,0.6163563607341768,ok,128
7,ppc,sham,FC6,0.6706995767575922,ok,128
7,ppc,sham,CP5,0.7378999736700211,ok,128
7,ppc,sham,CP6,0.6407936415513458,ok,128
7,ppc,sham,TP9,0.7245957061409192,ok,128
7,ppc,sham,TP10,0.622210003105713,ok,128
8,dlpfc,active,Fp1,0.6051169309344084,ok,128
8,dlpfc,active,Fp2,0.40148305337504747,ok,128
8,dlpfc,active,F3,0.42983082841494546,ok,128
8,dlpfc,active,F4,0.5729449005624776,ok,128
8,dlpfc,active,C3,0.7246251106127101,ok,128
8,dlpfc,active,C4,0.7072510087260397,ok,128
8,dlpfc,active,P3,0.5994433615986082,ok,128
8,dlpfc,active,P4,0.6284043570282047,ok,128
8,dlpfc,active,O1,0.6072221911757428,ok,128
8,dlpfc,active,O2,0.6937898590727214,ok,128
8,dlpfc,active,F7,0.6350011038805532,ok,128
8,dlpfc,active,F8,0.6776977633589072,ok,128
8,dlpfc,active,T7,0.7070407974488903,ok,128
8,dlpfc,active,T8,0.636555973563321,ok,128
8,dlpfc,active,P7,0.5573491414751033,ok,128
8,dlpfc,active,P8,0.899607211459215,ok,128
8,dlpfc,active,Fz,0.5246560126974026,ok,128
8,dlpfc,active,Cz,0.5735137236100464,ok,128
8,dlpfc,active,Pz,0.6750929606197205,ok,128
8,dlpfc,active,Iz,0.6391704575470756,ok,128
8,dlpfc,active,FC1,0.676191608220615,ok,128
8,dlpfc,active,FC2,0.5308177031867569,ok,128
8,dlpfc,active,CP1,0.7020314902582487,ok,128
8,dlpfc,active,CP2,0.7562698166923914,ok,128
8,dlpfc,active,FC5,0.685165511359551,ok,128
8,dlpfc,active,FC6,0.48605904458007354,ok,128
8,dlpfc,active,CP5,0.7660105348157494,ok,128
8,dlpfc,active,CP6,0.34564253052148375,ok,128
8,dlpfc,active,TP9,0.5593299135818925,ok,128
8,dlpfc,active,TP10,0.7044597542913631,ok,128
8,dlpfc,sham,Fp1,0.9045611959228261,ok,128
8,dlpfc,sham,Fp2,0.5866360226948109,ok,128
8,dlpfc,sham,F3,0.8969675958155138,ok,128
8,dlpfc,sham,F4,0.3772038452697476,ok,128
8,dlpfc,sham,C3,0.6576143125033774,ok,128
8,dlpfc,sham,C4,0.5351014819407743,ok,128
8,dlpfc,sham,P3,0.7882312941041923,ok,128
8,dlpfc,sham,P4,0.6274447807724658,ok,128
8,dlpfc,sham,O1,0.7938103149559196,ok,128
8,dlpfc,sham,O2,0.48468186915727385,ok,128
8,dlpfc,sham,F7,0.6491415854736117,ok,128
8,dlpfc,sham,F8,0.6487300581497368,ok,128
8,dlpfc,sham,T7,0.6708255653108323,ok,128
8,dlpfc,sham,T8,0.7493290491500434,ok,128
8,dlpfc,sham,P7,0.583503430167256,ok,128
8,dlpfc,sham,P8,0.42964491956161754,ok,128
8,dlpfc,sham,Fz,0.6520340578087502,ok,128
8,dlpfc,sham,Cz,0.7325769993238052,ok,128
8,dlpfc,sham,Pz,0.7714687686291026,ok,128
8,dlpfc,sham,Iz,0.6407152399544643,ok,128
8,dlpfc,sham,FC1,0.8850070335154132,ok,128
8,dlpfc,sham,FC2,0.5704303383596323,ok,128
8,dlpfc,sham,CP1,0.7551355978081491,ok,128
8,dlpfc,sham,CP2,0.5836224006598701,ok,128
8,dlpfc,sham,FC5,0.6560194296369433,ok,128
8,dlpfc,sham,FC6,0.6808626875017495,ok,128
8,dlpfc,sham,CP5,0.7584881403591206,ok,128
8,dlpfc,sham,CP6,0.6418485192444963,ok,128
8,dlpfc,sham,TP9,0.6736591248883329,ok,128
8,dlpfc,sham,TP10,0.6090539537229859,ok,128
8,m1,active,Fp1,0.6407134042185255,ok,128
8,m1,active,Fp2,0.8107746120018219,ok,128
8,m1,active,F3,0.5988733002511407,ok,128
8,m1,active,F4,0.5954250202901374,ok,128
8,m1,active,C3,0.7215274129862747,ok,128
8,m1,active,C4,0.4946018609960655,ok,128
8,m1,active,P3,0.6800982537601552,ok,128
8,m1,active,P4,0.486940581510806,ok,128
8,m1,active,O1,0.6549691816986033,ok,128
8,m1,active,O2,0.5908637091001683,ok,128
8,m1,active,F7,0.7160412968203461,ok,128
8,m1,active,F8,0.8163935267335471,ok,128
8,m1,active,T7,0.5193043809149597,ok,128
8,m1,active,T8,0.746261206509962,ok,128
8,m1,active,P7,0.4302320108416541,ok,128
8,m1,active,P8,0.7678217064295925,ok,128
8,m1,active,Fz,0.46315844299490816,ok,128
8,m1,active,Cz,0.443965540448474,ok,128
8,m1,active,Pz,0.8293843364516839,ok,128
8,m1,active,Iz,0.6530921527114228,ok,128
8,m1,active,FC1,0.7826141755504845,ok,128
8,m1,active,FC2,0.6367070434460445,ok,128
8,m1,active,CP1,0.7318476177544735,ok,128
8,m1,active,CP2,0.5118314148163221,ok,128
8,m1,active,FC5,0.7896805596698864,ok,128
8,m1,active,FC6,0.6538902280459998,ok,128
8,m1,active,CP5,0.6006693593653099,ok,128
8,m1,active,CP6,0.5829077398972432,ok,128
8,m1,active,TP9,0.823623500106881,ok,128
8,m1,active,TP10,0.7665119864561553,ok,128
8,m1,sham,Fp1,0.6770834848746821,ok,128
8,m1,sham,Fp2,0.6570431822509811,ok,128
8,m1,sham,F3,0.6780176954133151,ok,128
8,m1,sham,F4,0.7913118984178449,ok,128
8,m1,sham,C3,0.7510180455948083,ok,128
8,m1,sham,C4,0.597567759154951,ok,128
8,m1,sham,P3,0.7936637465553722,ok,128
8,m1,sham,P4,0.6308594484341203,ok,128
8,m1,sham,O1,0.47665482757668376,ok,128
8,m1,sham,O2,0.5997112756324741,ok,128
8,m1,sham,F7,0.7375430386502051,ok,128
8,m1,sham,F8,0.8641201672282757,ok,128
8,m1,sham,T7,0.551925855067784,ok,128
8,m1,sham,T8,0.874559030834898,ok,128
8,m1,sham,P7,0.5983463793489014,ok,128
8,m1,sham,P8,0.4917828252175869,ok,128
8,m1,sham,Fz,0.6745713796320078,ok,128
8,m1,sham,Cz,0.6910543501511629,ok,128
8,m1,sham,Pz,0.7089611204551489,ok,128
8,m1,sham,Iz,0.5406379185948507,ok,128
8,m1,sham,FC1,0.6703514776937091,ok,128
8,m1,sham,FC2,0.43040955869504355,ok,128
8,m1,sham,CP1,0.62537762308629,ok,128
8,m1,sham,CP2,0.4853557560926325,ok,128
8,m1,sham,FC5,0.667267044505205,ok,128
8,m1,sham,FC6,0.7082510060540764,ok,128
8,m1,sham,CP5,0.5841886639645907,ok,128
8,m1,sham,CP6,0.7759600936796069,ok,128
8,m1,sham,TP9,0.5761213910027574,ok,128
8,m1,sham,TP10,0.3682506383544338,ok,128
8,ppc,active,Fp1,0.6432160286770908,ok,128
8,ppc,active,Fp2,0.603327811682887,ok,128
8,ppc,active,F3,0.8014382559921488,ok,128
8,ppc,active,F4,0.6060080495707033,ok,128
8,ppc,active,C3,0.5757407918681533,ok,128
8,ppc,active,C4,0.6641325818912952,ok,128
8,ppc,active,P3,0.6617760885918307,ok,128
8,ppc,active,P4,0.6999134297333767,ok,128
8,ppc,active,O1,0.517799924156942,ok,128
8,ppc,active,O2,0.7067652447359367,ok,128
8,ppc,active,F7,0.8002354725631791,ok,128
8,ppc,active,F8,0.6946700480179216,ok,128
8,ppc,active,T7,0.7623733361911905,ok,128
8,ppc,active,T8,0.6270398621557014,ok,128
8,ppc,active,P7,0.5085494609474027,ok,128
8,ppc,active,P8,0.6891250603775715,ok,128
8,ppc,active,Fz,0.5730365746382504,ok,128
8,ppc,active,Cz,0.5398243518034455,ok,128
8,ppc,active,Pz,0.570538407606928,ok,128
8,ppc,active,Iz,0.6371794359218248,ok,128
8,ppc,active,FC1,0.5044358115060115,ok,128
8,ppc,active,FC2,0.5139681514071636,ok,128
8,ppc,active,CP1,0.7828621885273628,ok,128
8,ppc,active,CP2,0.6238734421361871,ok,128
8,ppc,active,FC5,0.6603956113922956,ok,128
8,ppc,active,FC6,0.7199440999039863,ok,128
8,ppc,active,CP5,0.5498858031292504,ok,128
8,ppc,active,CP6,0.5126876123381408,ok,128
8,ppc,active,TP9,0.7031287070641937,ok,128
8,ppc,active,TP10,0.8005768861702038,ok,128
8,ppc,sham,Fp1,0.7555173224662648,ok,128
8,ppc,sham,Fp2,0.7024192842940302,ok,128
8,ppc,sham,F3,0.4965357306562784,ok,128
8,ppc,sham,F4,0.6002754489961027,ok,128
8,ppc,sham,C3,0.63585261773981,ok,128
8,ppc,sham,C4,0.6394220414463583,ok,128
8,ppc,sham,P3,0.6847075437564141,ok,128
8,ppc,sham,P4,0.6676422251566723,ok,128
8,ppc,sham,O1,0.7259536353170242,ok,128
8,ppc,sham,O2,0.5434540414450116,ok,128
8,ppc,sham,F7,0.7877465071916278,ok,128
8,ppc,sham,F8,0.5597131345615578,ok,128
8,ppc,sham,T7,0.7630470584981982,ok,128
8,ppc,sham,T8,0.6953414956933969,ok,128
8,ppc,sham,P7,0.5757456454250581,ok,128
8,ppc,sham,P8,0.4794784263654276,ok,128
8,ppc,sham,Fz,0.5549664394843365,ok,128
8,ppc,sham,Cz,0.5340237951384981,ok,128
8,ppc,sham,Pz,0.7289133400923858,ok,128
8,ppc,sham,Iz,0.5900420728533455,ok,128
8,ppc,sham,FC1,0.4972723484763522,ok,128
8,ppc,sham,FC2,0.5290972815640446,ok,128
8,ppc,sham,CP1,0.6744941159143386,ok,128
8,ppc,sham,CP2,0.5879885661561771,ok,128
8,ppc,sham,FC5,0.814448712816714,ok,128
8,ppc,sham,FC6,0.672506355376511,ok,128
8,ppc,sham,CP5,0.5739615835240373,ok,128
8,ppc,sham,CP6,0.6595525462599497,ok,128
8,ppc,sham,TP9,0.6311198731308093,ok,128
8,ppc,sham,TP10,0.5188427954452188,ok,128
9,dlpfc,active,Fp1,0.7487002975784844,ok,128
9,dlpfc,active,Fp2,1.1068818600080657,ok,128
9,dlpfc,active,F3,0.43314551498450204,ok,128
9,dlpfc,active,F4,0.37231882387360427,ok,128
9,dlpfc,active,C3,0.6721057290423731,ok,128
9,dlpfc,active,C4,0.37770493096035773,ok,128
9,dlpfc,active,P3,0.40155511149322426,ok,128
9,dlpfc,active,P4,0.4540422177245213,ok,128
9,dlpfc,active,O1,0.5232163162149372,ok,128
9,dlpfc,active,O2,0.4190824883969813,ok,128
9,dlpfc,active,F7,0.6522611658234985,ok,128
9,dlpfc,active,F8,0.4268112178156407,ok,128
9,dlpfc,active,T7,0.6513672005479051,ok,128
9,dlpfc,active,T8,0.5168545671045015,ok,128
9,dlpfc,active,P7,0.5430385488327858,ok,128
9,dlpfc,active,P8,0.48234880227240756,ok,128
9,dlpfc,active,Fz,0.6631096351768145,ok,128
9,dlpfc,active,Cz,0.7899938406939734,ok,128
9,dlpfc,active,Pz,0.4532186061628939,ok,128
9,dlpfc,active,Iz,0.5045497259938938,ok,128
9,dlpfc,active,FC1,1.0671195878103217,ok,128
9,dlpfc,active,FC2,0.5318349027669032,ok,128
9,dlpfc,active,CP1,1.0302476103889422,ok,128
9,dlpfc,active,CP2,0.8915303554286996,ok,128
9,dlpfc,active,FC5,0.5829820990723232,ok,128
9,dlpfc,active,FC6,0.8910270068728348,ok,128
9,dlpfc,active,CP5,0.36034333814541364,ok,128
9,dlpfc,active,CP6,0.7872874511740621,ok,128
9,dlpfc,active,TP9,0.5381291825533334,ok,128
9,dlpfc,active,TP10,0.6176916113159199,ok,128
9,dlpfc,sham,Fp1,0.7056211070696277,ok,128
9,dlpfc,sham,Fp2,0.6505961042920447,ok,128
9,dlpfc,sham,F3,0.7018115830469231,ok,128
9,dlpfc,sham,F4,0.5734344320063326,ok,128
9,dlpfc,sham,C3,0.5944536621933864,ok,128
9,dlpfc,sham,C4,0.5006185735389932,ok,128
9,dlpfc,sham,P3,0.48766362476114533,ok,128
9,dlpfc,sham,P4,0.6754475152378965,ok,128
9,dlpfc,sham,O1,1.0004735459614087,ok,128
9,dlpfc,sham,O2,0.4422036036324828,ok,128
9,dlpfc,sham,F7,0.6034746929106973,ok,128
9,dlpfc,sham,F8,0.6173972529839052,ok,128
9,dlpfc,sham,T7,0.6818351596675626,ok,128
9,dlpfc,sham,T8,0.6902371555121444,ok,128
9,dlpfc,sham,P7,0.6420165810494611,ok,128
9,dlpfc,sham,P8,0.4688495568811934,ok,128
9,dlpfc,sham,Fz,0.772227760148547,ok,128
9,dlpfc,sham,Cz,0.6658119065022429,ok,128
9,dlpfc,sham,Pz,0.661130633111915,ok,128
9,dlpfc,sham,Iz,0.6469224741954226,ok,128
9,dlpfc,sham,FC1,0.7578290124904243,ok,128
9,dlpfc,sham,FC2,0.6718735002186477,ok,128
9,dlpfc,sham,CP1,0.5618525109995284,ok,128
9,dlpfc,sham,CP2,0.7262953589820896,ok,128
9,dlpfc,sham,FC5,0.593609329409721,ok,128
9,dlpfc,sham,FC6,0.7653135639399221,ok,128
9,dlpfc,sham,CP5,0.4780644147130873,ok,128
9,dlpfc,sham,CP6,0.6419214939183,ok,128
9,dlpfc,sham,TP9,0.46736633820022666,ok,128
9,dlpfc,sham,TP10,0.7660652005572266,ok,128
9,m1,active,Fp1,0.5855406053999757,ok,128
9,m1,active,Fp2,0.7347272778688131,ok,128
9,m1,active,F3,0.6630028533267552,ok,128
9,m1,active,F4,0.8254404845407677,ok,128
9,m1,active,C3,0.599860519687855,ok,128
9,m1,active,C4,0.7522093386146407,ok,128
9,m1,active,P3,0.6441262676955899,ok,128
9,m1,active,P4,0.7164484545198806,ok,128
9,m1,active,O1,0.5524307799481001,ok,128
9,m1,active,O2,0.43138659765894866,ok,128
9,m1,active,F7,0.6749795634375638,ok,128
9,m1,active,F8,0.7262994833886375,ok,128
9,m1,active,T7,0.7017512566312626,ok,128
9,m1,active,T8,0.7273888127010607,ok,128
9,m1,active,P7,0.6592340041177059,ok,128
9,m1,active,P8,0.49870244542357745,ok,128
9,m1,active,Fz,0.6701864660547011,ok,128
9,m1,active,Cz,0.6391102657416218,ok,128
9,m1,active,Pz,0.744186110074635,ok,128
9,m1,active,Iz,0.43404045623839865,ok,128
9,m1,active,FC1,0.7471379522661405,ok,128
9,m1,active,FC2,0.634639172121523,ok,128
9,m1,active,CP1,0.6856172759571328,ok,128
9,m1,active,CP2,0.5620440955226698,ok,128
9,m1,active,FC5,0.833980143756398,ok,128
9,m1,active,FC6,0.7681246431435547,ok,128
9,m1,active,CP5,0.7092389373458513,ok,128
9,m1,active,CP6,0.6957219712131613,ok,128
9,m1,active,TP9,0.6771940701065708,ok,128
9,m1,active,TP10,0.5881404618456446,ok,128
9,m1,sham,Fp1,0.6767303853358615,ok,128
9,m1,sham,Fp2,0.8520166776004683,ok,128
9,m1,sham,F3,0.7173111852249962,ok,128
9,m1,sham,F4,0.7850717317971684,ok,128
9,m1,sham,C3,0.7292298822479801,ok,128
9,m1,sham,C4,0.7156387305887564,ok,128
9,m1,sham,P3,0.7811674165000249,ok,128
9,m1,sham,P4,0.6750787144693928,ok,128
9,m1,sham,O1,0.7599775264620774,ok,128
9,m1,sham,O2,0.6728066047878474,ok,128
9,m1,sham,F7,0.9690270090047413,ok,128
9,m1,sham,F8,0.8082689213493559,ok,128
9,m1,sham,T7,0.7517187855932264,ok,128
9,m1,sham,T8,0.7029873711537722,ok,128
9,m1,sham,P7,0.8684927914232655,ok,128
9,m1,sham,P8,0.6543703405572378,ok,128
9,m1,sham,Fz,0.7643649584779563,ok,128
9,m1,sham,Cz,0.5285874483322938,ok,128
9,m1,sham,Pz,0.6999697924643267,ok,128
9,m1,sham,Iz,0.7561487300044215,ok,128
9,m1,sham,FC1,0.6915717351903777,ok,128
9,m1,sham,FC2,0.6945171210507936,ok,128
9,m1,sham,CP1,0.7045886567202764,ok,128
9,m1,sham,CP2,0.8087068918223567,ok,128
9,m1,sham,FC5,0.4706387945989301,ok,128
9,m1,sham,FC6,0.783600803151604,ok,128
9,m1,sham,CP5,0.6625428271034834,ok,128
9,m1,sham,CP6,0.7763125649333751,ok,128
9,m1,sham,TP9,0.6803844791191167,ok,128
9,m1,sham,TP10,0.7454963183789832,ok,128
9,ppc,active,Fp1,0.7232261960834707,ok,128
9,ppc,active,Fp2,0.6958261750496082,ok,128
9,ppc,active,F3,0.8281281343175654,ok,128
9,ppc,active,F4,0.7895805118955006,ok,128
9,ppc,active,C3,1.0749933172069992,ok,128
9,ppc,active,C4,0.711750579199979,ok,128
9,ppc,active,P3,0.6321130749917117,ok,128
9,ppc,active,P4,0.5925756249193049,ok,128
9,ppc,active,O1,0.714118870277325,ok,128
9,ppc,active,O2,0.6566187932262083,ok,128
9,ppc,active,F7,0.5524621923959122,ok,128
9,ppc,active,F8,0.8521960997288642,ok,128
9,ppc,active,T7,0.6011168950878389,ok,128
9,ppc,active,T8,0.7884004854899742,ok,128
9,ppc,active,P7,0.7637429683055166,ok,128
9,ppc,active,P8,0.8848331310679066,ok,128
9,ppc,active,Fz,0.8052953756815165,ok,128
9,ppc,active,Cz,0.7768643809926926,ok,128
9,ppc,active,Pz,0.6523760701825944,ok,128
9,ppc,active,Iz,0.7243708784203847,ok,128
9,ppc,active,FC1,0.8474449606317582,ok,128
9,ppc,active,FC2,0.7861348098565804,ok,128
9,ppc,active,CP1,0.7181359687711015,ok,128
9,ppc,active,CP2,0.9469550546559901,ok,128
